Date,Tech_index,Non_tech_index
2012-03-30,1545.290039,1393.72998
2012-04-02,1554.140015,1404.109985
2012-04-03,1540.300049,1400.709961
2012-04-04,1511.920044,1379.920044
2012-04-05,1511.910034,1387.77002
2012-04-09,1494.579956,1372
2012-04-10,1468.680054,1344.079956
2012-04-11,1480.47998,1357.380005
2012-04-12,1502.319946,1374.140015
2012-04-13,1478.800049,1360.920044
2012-04-16,1476.640015,1351.099976
2012-04-17,1499.579956,1372.790039
2012-04-18,1494.939941,1371.579956
2012-04-19,1481.22998,1367.26001
2012-04-20,1462.699951,1365.390015
2012-04-23,1448.319946,1350.199951
2012-04-24,1433.189941,1348.97998
2012-04-25,1461.540039,1365.459961
2012-04-26,1479.699951,1379.199951
2012-04-27,1479.140015,1397.199951
2012-04-30,1476.819946,1397.5
2012-05-01,1482.910034,1402.430054
2012-05-02,1483.089966,1408.51001
2012-05-03,1456.51001,1378.359985
2012-05-04,1422.22998,1349.449951
2012-05-07,1413.369995,1361.180054
2012-05-08,1407.829956,1349.160034
2012-05-09,1403.25,1338.430054
2012-05-10,1389.069946,1346.089966
2012-05-11,1391.869995,1349.180054
2012-05-14,1384.359985,1337.119995
2012-05-15,1381.040039,1333.390015
2012-05-16,1362.410034,1329.339966
2012-05-17,1338.140015,1298.329956
2012-05-18,1311.219971,1285.339966
2012-05-21,1343.869995,1313.47998
2012-05-22,1337.569946,1316.25
2012-05-23,1339.969971,1323.650024
2012-05-24,1317.589966,1325.650024
2012-05-25,1324.310059,1325.420044
2012-05-29,1342.47998,1333.75
2012-05-30,1317.829956,1316.180054
2012-05-31,1306.369995,1305.540039
2012-06-01,1267.920044,1274.390015
2012-06-04,1272.140015,1284.619995
2012-06-05,1292.209961,1290.160034
2012-06-06,1331.369995,1319.420044
2012-06-07,1319.410034,1312.619995
2012-06-08,1332.420044,1324.449951
2012-06-11,1306.219971,1301.829956
2012-06-12,1328.780029,1317.449951
2012-06-13,1319.890015,1302.780029
2012-06-14,1318.869995,1317.319946
2012-06-15,1341.23999,1333.790039
2012-06-18,1350.599976,1345.170044
2012-06-19,1363.880005,1362.900024
2012-06-20,1365.810059,1362.699951
2012-06-21,1318.97998,1322.790039
2012-06-22,1335.380005,1338.180054
2012-06-25,1301.430054,1316.72998
2012-06-26,1306.869995,1330.109985
2012-06-27,1322.079956,1333.170044
2012-06-28,1305.27002,1317.560059
2012-06-29,1356.48999,1353.73999
2012-07-02,1349.75,1359.890015
2012-07-03,1366.359985,1371.280029
2012-07-05,1361.969971,1374.140015
2012-07-06,1326.01001,1359.829956
2012-07-09,1310.579956,1353.199951
2012-07-10,1293.170044,1337.469971
2012-07-11,1285.550049,1331.800049
2012-07-12,1268.949951,1327.459961
2012-07-13,1285.780029,1342.180054
2012-07-16,1275.839966,1333.77002
2012-07-17,1277.810059,1342.939941
2012-07-18,1312.079956,1354.859985
2012-07-19,1328.939941,1361.599976
2012-07-20,1310.52002,1335.589966
2012-07-23,1290.680054,1320.25
2012-07-24,1280.73999,1306.75
2012-07-25,1295.560059,1302.719971
2012-07-26,1330.800049,1321.699951
2012-07-27,1360.76001,1357.189941
2012-07-30,1346.780029,1349.459961
2012-07-31,1346,1334.51001
2012-08-01,1345.439941,1326.26001
2012-08-02,1337.900024,1324.469971
2012-08-03,1368.51001,1349.180054
2012-08-06,1382.22998,1356.839966
2012-08-07,1404.709961,1382.109985
2012-08-08,1408.829956,1379.400024
2012-08-09,1413.48999,1375.050049
2012-08-10,1419.569946,1377.880005
2012-08-13,1411.5,1376.900024
2012-08-14,1399.609985,1378.969971
2012-08-15,1408.689941,1386.48999
2012-08-16,1434.369995,1396.040039
2012-08-17,1432.680054,1396.640015
2012-08-20,1422.97998,1391.130005
2012-08-21,1421.099976,1390.829956
2012-08-22,1419.140015,1391.199951
2012-08-23,1403.699951,1383.109985
2012-08-24,1403.77002,1394.650024
2012-08-27,1398.810059,1387.449951
2012-08-28,1398.72998,1386.459961
2012-08-29,1400.160034,1391.670044
2012-08-30,1377.719971,1379.22998
2012-08-31,1388.209961,1386.349976
2012-09-04,1383.900024,1384.48999
2012-09-05,1381.469971,1382.23999
2012-09-06,1424.209961,1414.5
2012-09-07,1419.48999,1423.160034
2012-09-10,1401.650024,1414.869995
2012-09-11,1404.400024,1415.680054
2012-09-12,1406.589966,1413.599976
2012-09-13,1422.76001,1430.550049
2012-09-14,1438.22998,1446.339966
2012-09-17,1426.670044,1440.369995
2012-09-18,1424.030029,1436.380005
2012-09-19,1422.439941,1445.829956
2012-09-20,1416.189941,1441.439941
2012-09-21,1416.160034,1440.890015
2012-09-24,1403.26001,1437.630005
2012-09-25,1383.130005,1418.790039
2012-09-26,1373.329956,1409.160034
2012-09-27,1395.48999,1424.619995
2012-09-28,1391.579956,1417.52002
2012-10-01,1389.780029,1421.780029
2012-10-02,1397.26001,1423.900024
2012-10-03,1394.609985,1433.099976
2012-10-04,1401.170044,1447.48999
2012-10-05,1395.359985,1446.780029
2012-10-08,1385.869995,1444.77002
2012-10-09,1358.310059,1418.76001
2012-10-10,1343.930054,1408.640015
2012-10-11,1347.040039,1412.589966
2012-10-12,1343.22998,1409.01001
2012-10-15,1353.630005,1418.25
2012-10-16,1375.839966,1434.280029
2012-10-17,1363.73999,1437.680054
2012-10-18,1353.76001,1431.630005
2012-10-19,1324.099976,1403.540039
2012-10-22,1328.420044,1401.380005
2012-10-23,1327.02002,1390.359985
2012-10-24,1314.209961,1382.180054
2012-10-25,1323.26001,1392.949951
2012-10-26,1319.079956,1398.98999
2012-10-31,1309.219971,1400.670044
2012-11-01,1349.380005,1421.449951
2012-11-02,1333.569946,1408.640015
2012-11-05,1347.72998,1415.219971
2012-11-06,1365.51001,1421.430054
2012-11-07,1327.569946,1397.73999
2012-11-08,1313.349976,1376.540039
2012-11-09,1315.030029,1377.550049
2012-11-12,1312.969971,1381.280029
2012-11-13,1299.599976,1378.390015
2012-11-14,1287.329956,1354.640015
2012-11-15,1288.819946,1357.880005
2012-11-16,1288.76001,1362.199951
2012-11-19,1310.73999,1385.51001
2012-11-20,1304.119995,1391.02002
2012-11-21,1312.51001,1393.430054
2012-11-23,1340.27002,1409.880005
2012-11-26,1346.5,1406.069946
2012-11-27,1332.420044,1402.72998
2012-11-28,1348.47998,1422.969971
2012-11-29,1356.72998,1428.949951
2012-11-30,1352.640015,1430.969971
2012-12-03,1349.780029,1421.819946
2012-12-04,1356.540039,1430.329956
2012-12-05,1357.680054,1428.880005
2012-12-06,1373.630005,1429.97998
2012-12-07,1376.22998,1430.630005
2012-12-10,1386.349976,1434.469971
2012-12-11,1406.119995,1449.109985
2012-12-12,1401.150024,1452.930054
2012-12-13,1393.569946,1443.390015
2012-12-14,1390.72998,1443.329956
2012-12-17,1399.660034,1456.550049
2012-12-18,1424.369995,1472.25
2012-12-19,1426.5,1458.319946
2012-12-20,1429.369995,1459.660034
2012-12-21,1399.060059,1443.640015
2012-12-24,1394.209961,1441.75
2012-12-26,1389.800049,1425.599976
2012-12-27,1384.640015,1426.839966
2012-12-28,1370.790039,1415.170044
2012-12-31,1394.75,1441.150024
2013-01-02,1445.290039,1478.97998
2013-01-03,1434.829956,1480.72998
2013-01-04,1437.01001,1486.810059
2013-01-07,1437.27002,1486.579956
2013-01-08,1428.01001,1485.109985
2013-01-09,1439,1493.619995
2013-01-10,1450.280029,1498.51001
2013-01-11,1455.910034,1498.650024
2013-01-14,1459.339966,1504.439941
2013-01-15,1459.079956,1506.469971
2013-01-16,1463.530029,1502.180054
2013-01-17,1478.680054,1511.069946
2013-01-18,1477.699951,1517.140015
2013-01-22,1481.030029,1523.02002
2013-01-23,1485.329956,1520.890015
2013-01-24,1486.25,1531.089966
2013-01-25,1501.849976,1544.550049
2013-01-28,1505.430054,1542.469971
2013-01-29,1488.73999,1543.849976
2013-01-30,1488.150024,1538.949951
2013-01-31,1487.859985,1537.27002
2013-02-01,1507.369995,1556.689941
2013-02-04,1484.959961,1535.640015
2013-02-05,1498.310059,1558.219971
2013-02-06,1502.829956,1548.920044
2013-02-07,1491.300049,1548.699951
2013-02-08,1501.560059,1563.650024
2013-02-11,1498.47998,1563.390015
2013-02-12,1497.290039,1562.390015
2013-02-13,1499.97998,1566.77002
2013-02-14,1508.790039,1560.910034
2013-02-15,1506.310059,1560.329956
2013-02-19,1517.319946,1569.030029
2013-02-20,1487.22998,1544.430054
2013-02-21,1465.339966,1530.459961
2013-02-22,1482.569946,1546.069946
2013-02-25,1457.73999,1525.72998
2013-02-26,1467.76001,1526.209961
2013-02-27,1482.849976,1552.839966
2013-02-28,1483.01001,1552.780029
2013-03-01,1488.22998,1563.119995
2013-03-04,1493.48999,1573.800049
2013-03-05,1516.52002,1593.199951
2013-03-06,1518.660034,1590.469971
2013-03-07,1520.52002,1592.339966
2013-03-08,1522.97998,1602.77002
2013-03-11,1525.939941,1606.47998
2013-03-12,1525,1604.819946
2013-03-13,1526.77002,1608.839966
2013-03-14,1533.23999,1614.459961
2013-03-15,1515.930054,1605.959961
2013-03-18,1503.099976,1598.73999
2013-03-19,1496.290039,1596.02002
2013-03-20,1513.290039,1612.76001
2013-03-21,1497.430054,1602.719971
2013-03-22,1507.050049,1618.430054
2013-03-25,1499.319946,1609.869995
2013-03-26,1511.400024,1620.449951
2013-03-27,1515.209961,1623.72998
2013-03-28,1524.439941,1634.550049
2013-04-01,1506.73999,1627.119995
2013-04-02,1510.48999,1641.089966
2013-04-03,1492.109985,1621.099976
2013-04-04,1496.329956,1628.469971
2013-04-05,1481.189941,1618.52002
2013-04-08,1486.310059,1633.420044
2013-04-09,1498.089966,1635.800049
2013-04-10,1531.099976,1662.47998
2013-04-11,1528.430054,1674.060059
2013-04-12,1522.390015,1679.25
2013-04-15,1488.589966,1637.369995
2013-04-16,1511.670044,1658.689941
2013-04-17,1476.02002,1636.900024
2013-04-18,1454.969971,1621.699951
2013-04-19,1457.660034,1658.76001
2013-04-22,1468.73999,1666.27002
2013-04-23,1493.030029,1676.069946
2013-04-24,1504.180054,1670.099976
2013-04-25,1515.910034,1690.689941
2013-04-26,1504.339966,1684.209961
2013-04-29,1518.569946,1686.619995
2013-04-30,1524.589966,1690.199951
2013-05-01,1510.869995,1684.300049
2013-05-02,1529.949951,1699.97998
2013-05-03,1545.589966,1723.119995
2013-05-06,1553.780029,1721.410034
2013-05-07,1553.75,1732.77002
2013-05-08,1564.349976,1739.400024
2013-05-09,1560.319946,1734.98999
2013-05-10,1572.349976,1755.839966
2013-05-13,1559.130005,1754.569946
2013-05-14,1567.900024,1774.609985
2013-05-15,1579.390015,1778.75
2013-05-16,1581.349976,1758.099976
2013-05-17,1594.48999,1773.339966
2013-05-20,1587.699951,1763.02002
2013-05-21,1588.98999,1775.709961
2013-05-22,1566.880005,1762.72998
2013-05-23,1563.099976,1764.420044
2013-05-24,1560.839966,1758.380005
2013-05-28,1571.609985,1768.880005
2013-05-29,1569.790039,1750.219971
2013-05-30,1590.400024,1754.119995
2013-05-31,1575.160034,1731.119995
2013-06-03,1576.359985,1731.719971
2013-06-04,1573.27002,1720.800049
2013-06-05,1556.709961,1691.920044
2013-06-06,1564.449951,1712.560059
2013-06-07,1583.27002,1739.640015
2013-06-10,1581.859985,1735.199951
2013-06-11,1564.02002,1718.73999
2013-06-12,1547.319946,1694.869995
2013-06-13,1568.579956,1725.160034
2013-06-14,1556.849976,1718.050049
2013-06-17,1576.449951,1728.800049
2013-06-18,1590.189941,1745.420044
2013-06-19,1576.869995,1720.319946
2013-06-20,1539.150024,1675.23999
2013-06-21,1536.380005,1676.859985
2013-06-24,1512.209961,1665.310059
2013-06-25,1531.52002,1678.050049
2013-06-26,1545.310059,1695.670044
2013-06-27,1557.609985,1711.719971
2013-06-28,1552.819946,1712.650024
2013-07-01,1558.290039,1727.780029
2013-07-02,1553.540039,1727.530029
2013-07-03,1558.410034,1732.199951
2013-07-05,1574.319946,1747.72998
2013-07-08,1565.560059,1754.329956
2013-07-09,1577.689941,1764.180054
2013-07-10,1591.099976,1773.51001
2013-07-11,1621.619995,1806.660034
2013-07-12,1632.920044,1823.469971
2013-07-15,1635.569946,1819.73999
2013-07-16,1636.170044,1816.51001
2013-07-17,1644.869995,1819.23999
2013-07-18,1649.430054,1827.27002
2013-07-19,1639.98999,1833.069946
2013-07-22,1639.51001,1838.699951
2013-07-23,1630.199951,1823.930054
2013-07-24,1623.219971,1810.969971
2013-07-25,1645.949951,1821.969971
2013-07-26,1639.719971,1825.640015
2013-07-29,1633.619995,1817.209961
2013-07-30,1651.339966,1819.23999
2013-07-31,1660.97998,1826.609985
2013-08-01,1686.140015,1851.280029
2013-08-02,1689.790039,1855.630005
2013-08-05,1688.569946,1853.069946
2013-08-06,1679.890015,1844.170044
2013-08-07,1675.579956,1833.359985
2013-08-08,1685.130005,1840.98999
2013-08-09,1682.209961,1838.459961
2013-08-12,1689.25,1833.949951
2013-08-13,1697.97998,1835.670044
2013-08-14,1688.300049,1822.27002
2013-08-15,1652.430054,1791.609985
2013-08-16,1650.800049,1786.650024
2013-08-19,1643.22998,1775.160034
2013-08-20,1649.530029,1793.579956
2013-08-21,1646.5,1779.209961
2013-08-22,1663.660034,1794.839966
2013-08-23,1672.959961,1802.119995
2013-08-26,1667.069946,1804.02002
2013-08-27,1631.119995,1773.51001
2013-08-28,1640.910034,1781.76001
2013-08-29,1653.040039,1795.130005
2013-08-30,1643.540039,1787.189941
2013-09-03,1658.459961,1803.109985
2013-09-04,1679.26001,1823.209961
2013-09-05,1684.75,1829.540039
2013-09-06,1686.359985,1826.329956
2013-09-09,1704.73999,1850.72998
2013-09-10,1724.459961,1868.349976
2013-09-11,1731.439941,1879.599976
2013-09-12,1723.550049,1871.050049
2013-09-13,1725.880005,1878
2013-09-16,1728.25,1887.709961
2013-09-17,1743.349976,1895.719971
2013-09-18,1758.219971,1918.26001
2013-09-19,1762.430054,1911.369995
2013-09-20,1755.430054,1905.599976
2013-09-23,1745.199951,1887.26001
2013-09-24,1749.910034,1884.969971
2013-09-25,1754.319946,1880.079956
2013-09-26,1759.829956,1900.26001
2013-09-27,1754.560059,1897.099976
2013-09-30,1750.280029,1893.780029
2013-10-01,1765.97998,1913.280029
2013-10-02,1766.079956,1909.920044
2013-10-03,1748.5,1884.180054
2013-10-04,1769.72998,1902.689941
2013-10-07,1758.369995,1886.660034
2013-10-08,1725.540039,1852.089966
2013-10-09,1719.48999,1834.709961
2013-10-10,1752.5,1873.939941
2013-10-11,1762.880005,1885.75
2013-10-14,1773.869995,1901.26001
2013-10-15,1754.959961,1890.310059
2013-10-16,1767.939941,1916.75
2013-10-17,1778.079956,1931.199951
2013-10-18,1799.709961,1937.430054
2013-10-21,1805.329956,1937.300049
2013-10-22,1799.390015,1950.790039
2013-10-23,1764.449951,1941.5
2013-10-24,1767.709961,1951.780029
2013-10-25,1769.76001,1954.930054
2013-10-28,1773.160034,1952.680054
2013-10-29,1788.439941,1962.030029
2013-10-30,1780.97998,1945.51001
2013-10-31,1775.280029,1945.420044
2013-11-01,1775.23999,1949.339966
2013-11-04,1779.569946,1958.209961
2013-11-05,1777.439941,1953.349976
2013-11-06,1786.430054,1934.819946
2013-11-07,1758.209961,1899.300049
2013-11-08,1781.430054,1924.449951
2013-11-11,1782,1927.800049
2013-11-12,1791.099976,1927.910034
2013-11-13,1811.589966,1945.180054
2013-11-14,1809.439941,1956.300049
2013-11-15,1820.77002,1964.140015
2013-11-18,1801.26001,1947.530029
2013-11-19,1783.77002,1937.670044
2013-11-20,1777.650024,1931.400024
2013-11-21,1800.459961,1947.959961
2013-11-22,1801.939941,1964.130005
2013-11-25,1798.160034,1968.5
2013-11-26,1802.339966,1973.199951
2013-11-27,1810.920044,1980.75
2013-11-29,1812.469971,1983.209961
2013-12-02,1810.800049,1978.189941
2013-12-03,1813.02002,1966.640015
2013-12-04,1817.380005,1956.849976
2013-12-05,1817.300049,1953.609985
2013-12-06,1837.119995,1974.420044
2013-12-09,1839.420044,1975.589966
2013-12-10,1843.219971,1974.599976
2013-12-11,1817.890015,1949.780029
2013-12-12,1807.900024,1946.959961
2013-12-13,1819.890015,1948.209961
2013-12-16,1833.329956,1956.27002
2013-12-17,1846.709961,1950.420044
2013-12-18,1860.969971,1982.609985
2013-12-19,1851.969971,1983.189941
2013-12-20,1872.839966,1997.219971
2013-12-23,1890.339966,2009.25
2013-12-24,1894.050049,2015.48999
2013-12-26,1895.099976,2024.829956
2013-12-27,1895.449951,2021.410034
2013-12-30,1899.699951,2027.849976
2013-12-31,1910.920044,2034.130005
2014-01-02,1886.810059,2019.949951
2014-01-03,1883.209961,2013.290039
2014-01-06,1876.459961,2002.660034
2014-01-07,1897.709961,2021.73999
2014-01-08,1912.25,2024.030029
2014-01-09,1899.77002,2018.75
2014-01-10,1907.280029,2028.109985
2014-01-13,1879.880005,1993.380005
2014-01-14,1919.609985,2026.560059
2014-01-15,1945.949951,2027.51001
2014-01-16,1940.98999,2030.380005
2014-01-17,1933.060059,2033.890015
2014-01-21,1942.23999,2040.150024
2014-01-22,1953.069946,2047.839966
2014-01-23,1941.780029,2038.030029
2014-01-24,1901.5,1989.23999
2014-01-27,1886,1973.839966
2014-01-28,1894.959961,1991.150024
2014-01-29,1877.930054,1973.719971
2014-01-30,1904.660034,2009.670044
2014-01-31,1897.650024,1990.719971
2014-02-03,1849.969971,1944.819946
2014-02-04,1863.969971,1964.780029
2014-02-05,1857.02002,1954.52002
2014-02-06,1890.27002,1988.089966
2014-02-07,1922.300049,2033.579956
2014-02-10,1933.089966,2045.25
2014-02-11,1957.869995,2068.97998
2014-02-12,1966.98999,2074.25
2014-02-13,1991.119995,2086.209961
2014-02-14,1999.859985,2087.98999
2014-02-18,2004.689941,2105.129883
2014-02-19,2003.650024,2092.629883
2014-02-20,2016.51001,2115.620117
2014-02-21,2015.609985,2115.419922
2014-02-24,2025.22998,2130.409912
2014-02-25,2017.189941,2132.090088
2014-02-26,2028.790039,2130.070068
2014-02-27,2032.630005,2142.73999
2014-02-28,2021.130005,2141.050049
2014-03-03,2008.900024,2128.5
2014-03-04,2042.26001,2157.75
2014-03-05,2044.5,2154.219971
2014-03-06,2046.530029,2144.72998
2014-03-07,2036.660034,2136.72998
2014-03-10,2029.77002,2133.120117
2014-03-11,2018.119995,2123.98999
2014-03-12,2027.630005,2132.949951
2014-03-13,1988.449951,2099.560059
2014-03-14,1981.880005,2100.820068
2014-03-17,2007.640015,2114.070068
2014-03-18,2031.650024,2127.709961
2014-03-19,2024.089966,2113.149902
2014-03-20,2046.150024,2111.280029
2014-03-21,2024.660034,2082.060059
2014-03-24,2008.890015,2048.709961
2014-03-25,2018.959961,2044.130005
2014-03-26,1992.670044,2027.319946
2014-03-27,1983.810059,2019.849976
2014-03-28,1994.079956,2025.430054
2014-03-31,2015.949951,2039.72998
2014-04-01,2049.679932,2076.449951
2014-04-02,2047.98999,2089.98999
2014-04-03,2033.359985,2071.840088
2014-04-04,1979.5,2018.650024
2014-04-07,1956.660034,1992.76001
2014-04-08,1983.280029,2004.959961
2014-04-09,2009.040039,2037.25
2014-04-10,1943.780029,1975.380005
2014-04-11,1916,1950.660034
2014-04-14,1939.73999,1960.280029
2014-04-15,1955.560059,1960.560059
2014-04-16,1966.680054,1985.439941
2014-04-17,1980.920044,1992.699951
2014-04-21,1994.719971,2006.920044
2014-04-22,2007.02002,2029.609985
2014-04-23,1995.199951,2011.530029
2014-04-24,1997.780029,2013.199951
2014-04-25,1951.880005,1981.52002
2014-04-28,1940.97998,1979.709961
2014-04-29,1958.859985,1994.160034
2014-04-30,1970.079956,2007.73999
2014-05-01,1973.900024,2018.790039
2014-05-02,1974.550049,2018.540039
2014-05-05,1976.680054,2027.369995
2014-05-06,1959.030029,2003.790039
2014-05-07,1945.680054,2000.469971
2014-05-08,1952.150024,1996.050049
2014-05-09,1955.47998,2009.51001
2014-05-12,1992.089966,2041.25
2014-05-13,1984.569946,2037.48999
2014-05-14,1976.810059,2023.910034
2014-05-15,1964.400024,2008.050049
2014-05-16,1978.709961,2018.73999
2014-05-19,1999.22998,2031.47998
2014-05-20,1987.77002,2008.880005
2014-05-21,2003.569946,2024.349976
2014-05-22,2014.209961,2038.5
2014-05-23,2033.280029,2051.040039
2014-05-27,2056.98999,2068.540039
2014-05-28,2051.580078,2061.399902
2014-05-29,2060.77002,2073.26001
2014-05-30,2057.629883,2071.189941
2014-06-02,2063.909912,2076.02002
2014-06-03,2062.790039,2071.459961
2014-06-04,2067.709961,2080.540039
2014-06-05,2086.709961,2093.840088
2014-06-06,2103.189941,2107.300049
2014-06-09,2106.360107,2104.600098
2014-06-10,2109.429932,2100.179932
2014-06-11,2113.090088,2097.22998
2014-06-12,2101.790039,2082.969971
2014-06-13,2117.23999,2081.949951
2014-06-16,2123.350098,2083.090088
2014-06-17,2132.889893,2086.879883
2014-06-18,2143.22998,2100.610107
2014-06-19,2137.139893,2098.129883
2014-06-20,2138.320068,2100.290039
2014-06-23,2137.5,2100.040039
2014-06-24,2130.280029,2104.290039
2014-06-25,2140.379883,2113.949951
2014-06-26,2134.040039,2113.570068
2014-06-27,2141.689941,2121.310059
2014-06-30,2153.070068,2125.22998
2014-07-01,2177.77002,2149.290039
2014-07-02,2178.290039,2153.330078
2014-07-03,2193.290039,2170.280029
2014-07-07,2180.159912,2152.419922
2014-07-08,2154.25,2127.25
2014-07-09,2164.870117,2145.429932
2014-07-10,2156.679932,2135.02002
2014-07-11,2164.080078,2141.439941
2014-07-14,2174.790039,2148.360107
2014-07-15,2173.040039,2138.219971
2014-07-16,2185,2136.909912
2014-07-17,2150.080078,2112.370117
2014-07-18,2176.399902,2140.669922
2014-07-21,2176.02002,2130.689941
2014-07-22,2190.889893,2138.939941
2014-07-23,2172.790039,2153.659912
2014-07-24,2185.030029,2155.300049
2014-07-25,2174.280029,2142.620117
2014-07-28,2175.840088,2139.72998
2014-07-29,2168.939941,2141.129883
2014-07-30,2179.469971,2155.929932
2014-07-31,2137.27002,2115.350098
2014-08-01,2128.550049,2112.080078
2014-08-04,2143.719971,2124.449951
2014-08-05,2126.939941,2108.139893
2014-08-06,2123.360107,2113.129883
2014-08-07,2109.310059,2098.899902
2014-08-08,2130.01001,2123.189941
2014-08-11,2143.830078,2131.699951
2014-08-12,2137.929932,2129.100098
2014-08-13,2159.949951,2143.830078
2014-08-14,2167.860107,2162.580078
2014-08-15,2174.129883,2176.51001
2014-08-18,2189.76001,2189.73999
2014-08-19,2201.870117,2195.320068
2014-08-20,2209.040039,2196.949951
2014-08-21,2214.620117,2195.110107
2014-08-22,2212.600098,2204.030029
2014-08-25,2210.48999,2215.919922
2014-08-26,2213.5,2222.469971
2014-08-27,2210.77002,2223.070068
2014-08-28,2212.050049,2219.969971
2014-08-29,2226.97998,2222.550049
2014-09-02,2231.889893,2233.669922
2014-09-03,2233.909912,2233.199951
2014-09-04,2236.370117,2227.040039
2014-09-05,2255.850098,2233.699951
2014-09-08,2263.449951,2226.469971
2014-09-09,2243.100098,2206.889893
2014-09-10,2252.340088,2218.469971
2014-09-11,2254.919922,2215.100098
2014-09-12,2241.070068,2202.389893
2014-09-15,2216.149902,2180.620117
2014-09-16,2240.47998,2199.389893
2014-09-17,2246.01001,2203.25
2014-09-18,2272.639893,2216.889893
2014-09-19,2252,2211.320068
2014-09-22,2223.149902,2193.060059
2014-09-23,2216.51001,2176.459961
2014-09-24,2238.709961,2206.439941
2014-09-25,2195.27002,2171.51001
2014-09-26,2219.719971,2189.360107
2014-09-29,2221.879883,2177.169922
2014-09-30,2216.810059,2177.320068
2014-10-01,2170.51001,2143.649902
2014-10-02,2169.469971,2146.629883
2014-10-03,2186.159912,2181.25
2014-10-06,2174.070068,2178.929932
2014-10-07,2135.280029,2147.870117
2014-10-08,2176.570068,2185.449951
2014-10-09,2126.76001,2142.110107
2014-10-10,2032.76001,2106.620117
2014-10-13,2001.319946,2069
2014-10-14,2014.609985,2074.879883
2014-10-15,2017.030029,2067.959961
2014-10-16,2023.410034,2060.320068
2014-10-17,2048.169922,2086.699951
2014-10-20,2069.320068,2116.360107
2014-10-21,2128.860107,2171.639893
2014-10-22,2108.030029,2151.879883
2014-10-23,2138.459961,2188.389893
2014-10-24,2167.550049,2204.679932
2014-10-27,2173.580078,2205
2014-10-28,2208.699951,2234.639893
2014-10-29,2197.840088,2223.570068
2014-10-30,2212.879883,2240.169922
2014-10-31,2263.51001,2263.100098
2014-11-03,2272.790039,2267.409912
2014-11-04,2275.899902,2249.379883
2014-11-05,2290.939941,2251.610107
2014-11-06,2287.47998,2273.040039
2014-11-07,2280.300049,2274.439941
2014-11-10,2293.790039,2280.600098
2014-11-11,2291.129883,2281.429932
2014-11-12,2293.709961,2286.399902
2014-11-13,2296.97998,2290.459961
2014-11-14,2316.449951,2287.530029
2014-11-17,2310.620117,2284.800049
2014-11-18,2326.449951,2301.600098
2014-11-19,2313.47998,2301.209961
2014-11-20,2324.360107,2303.699951
2014-11-21,2343,2311.23999
2014-11-24,2361.409912,2328.419922
2014-11-25,2359.129883,2334.840088
2014-11-26,2385.100098,2342.050049
2014-11-28,2396.159912,2361.120117
2014-12-01,2368.629883,2338.159912
2014-12-02,2378.899902,2348.23999
2014-12-03,2400.22998,2355.350098
2014-12-04,2401.580078,2345.219971
2014-12-05,2411.060059,2347.370117
2014-12-08,2384.719971,2332.580078
2014-12-09,2382.419922,2328.860107
2014-12-10,2349.159912,2298.76001
2014-12-11,2361.149902,2316.129883
2014-12-12,2328.97998,2292.219971
2014-12-15,2313.209961,2275.77002
2014-12-16,2288.23999,2252.26001
2014-12-17,2330.219971,2288.51001
2014-12-18,2382.090088,2337.629883
2014-12-19,2385.290039,2345.629883
2014-12-22,2412.139893,2349.25
2014-12-23,2413.030029,2344.25
2014-12-24,2413.97998,2347.610107
2014-12-26,2416.439941,2360.22998
2014-12-29,2405.169922,2369.659912
2014-12-30,2390.719971,2358.27002
2014-12-31,2367.850098,2340.830078
2015-01-02,2365.379883,2338.290039
2015-01-05,2327.110107,2298.600098
2015-01-06,2283.379883,2272.810059
2015-01-07,2300.439941,2304.98999
2015-01-08,2354.939941,2341.060059
2015-01-09,2350.070068,2314.090088
2015-01-12,2314.399902,2301.590088
2015-01-13,2298.73999,2298.550049
2015-01-14,2285.530029,2280.47998
2015-01-15,2257.669922,2254.399902
2015-01-16,2292.429932,2291.72998
2015-01-20,2306.419922,2296.23999
2015-01-21,2317.679932,2313.340088
2015-01-22,2344.620117,2353.909912
2015-01-23,2343.300049,2355.060059
2015-01-26,2333.050049,2366.790039
2015-01-27,2278.090088,2343.47998
2015-01-28,2254.949951,2314.639893
2015-01-29,2271.709961,2330.790039
2015-01-30,2229.540039,2303.580078
2015-02-02,2243.149902,2331.810059
2015-02-03,2280.5,2372.48999
2015-02-04,2286.830078,2357.209961
2015-02-05,2303.320068,2378.610107
2015-02-06,2290.919922,2363.73999
2015-02-09,2281.179932,2351.810059
2015-02-10,2327.52002,2378.830078
2015-02-11,2334.590088,2379.169922
2015-02-12,2372.830078,2407.100098
2015-02-13,2394.360107,2429.48999
2015-02-17,2394.76001,2430.72998
2015-02-18,2387.709961,2435.679932
2015-02-19,2398.969971,2447.199951
2015-02-20,2417.899902,2464.22998
2015-02-23,2403.949951,2459.320068
2015-02-24,2414.449951,2458.399902
2015-02-25,2406.320068,2466.320068
2015-02-26,2417.679932,2467.659912
2015-02-27,2411.98999,2470.300049
2015-03-02,2450.27002,2486.51001
2015-03-03,2409.77002,2481.5
2015-03-04,2405.290039,2464.790039
2015-03-05,2416.27002,2476.280029
2015-03-06,2383.280029,2442.149902
2015-03-09,2389.560059,2449.199951
2015-03-10,2345.51001,2411.800049
2015-03-11,2341.030029,2408.97998
